Iteration,Time (ms),# Perturbations,# Worse Values Kept,# Non-Zero,Total Energy,Equality Energy,Entropy Energy,Inequality Energy,Uncertain Slip Rate,Paleoseismic Event Rate,Laplacian Smoothing (43 parents),Rupture Rate Minimization,Uncertain MFD Equality
2504723440,6326181,11306811,514357,1213,3150.8586,3150.8586,0.0,0.0,1598.0508,774.1192,6.855417,0.29405224,771.53906
2517045698,6357419,11329170,515069,1223,3150.7305,3150.7305,0.0,0.0,1598.0859,774.02966,6.861186,0.29404894,771.45966
2529357096,6388592,11351209,515772,1211,3150.82,3150.82,0.0,0.0,1598.0187,774.12775,6.849594,0.2943118,771.52966
2543346233,6419815,11374244,516421,1197,3150.7075,3150.7075,0.0,0.0,1598.0557,773.99066,6.8581634,0.29436672,771.50867
2555454639,6451026,11397551,517069,1213,3150.8271,3150.8271,0.0,0.0,1598.0847,774.01117,6.8734326,0.29440114,771.5634
2567379258,6482222,11420594,517802,1208,3150.8,3150.8,0.0,0.0,1598.0676,773.96796,6.873009,0.2944618,771.59705
2579244411,6513448,11441567,518451,1217,3150.7537,3150.7537,0.0,0.0,1598.0863,773.8921,6.866727,0.29468313,771.6138
2590143831,6544726,11463039,519117,1208,3150.685,3150.685,0.0,0.0,1597.9706,773.9507,6.884379,0.2947366,771.5847
2602437743,6575890,11485301,519776,1200,3150.4016,3150.4016,0.0,0.0,1598.0885,773.79034,6.8758903,0.29474723,771.35205
2615474469,6607070,11507783,520457,1204,3150.3599,3150.3599,0.0,0.0,1597.9911,773.8044,6.8785725,0.29469776,771.3909
2627634397,6638302,11531995,521213,1205,3150.1023,3150.1023,0.0,0.0,1597.9282,773.7494,6.871617,0.29466423,771.25836
2638370158,6669522,11552910,521836,1195,3150.2012,3150.2012,0.0,0.0,1597.8955,773.7792,6.8774543,0.29467148,771.3543
2652875674,6700712,11578194,522590,1199,3150.2874,3150.2874,0.0,0.0,1597.9574,773.8086,6.8621244,0.29468066,771.3646
2664579195,6731879,11598950,523227,1197,3150.2112,3150.2112,0.0,0.0,1597.82,773.90155,6.8595157,0.29468587,771.3353
2675760922,6763178,11619128,523857,1177,3150.286,3150.286,0.0,0.0,1597.8242,773.878,6.8565555,0.2946152,771.4325
2688859529,6794207,11640792,524512,1213,3150.3513,3150.3513,0.0,0.0,1597.7933,773.93256,6.8601975,0.29477197,771.47046
2700457412,6825435,11663218,525211,1194,3150.3179,3150.3179,0.0,0.0,1597.7207,773.8987,6.856102,0.294968,771.5473
2714209236,6856655,11686252,525925,1186,3150.181,3150.181,0.0,0.0,1597.7826,773.8049,6.854064,0.2948464,771.44464
2725327266,6887799,11707547,526599,1179,3150.1213,3150.1213,0.0,0.0,1597.734,773.887,6.862858,0.29485574,771.3426
2737133223,6918980,11729564,527287,1181,3150.1416,3150.1416,0.0,0.0,1597.7365,773.8705,6.848829,0.29483113,771.3911
2747288914,6950232,11751225,527901,1193,3150.1365,3150.1365,0.0,0.0,1597.7351,773.9421,6.8434343,0.29467905,771.3212
2758003081,6981472,11771470,528514,1193,3150.0945,3150.0945,0.0,0.0,1597.6399,773.8913,6.8569264,0.29468876,771.4116
2768893306,7012742,11792493,529140,1193,3150.1218,3150.1218,0.0,0.0,1597.6003,773.9206,6.839148,0.29493505,771.46674
2783134323,7043991,11815421,529849,1183,3150.1667,3150.1667,0.0,0.0,1597.6263,773.8743,6.8494673,0.29471904,771.52185
2796993322,7075220,11837342,530499,1173,3150.1394,3150.1394,0.0,0.0,1597.6919,773.8082,6.830095,0.29474506,771.51447
2809154106,7106471,11859416,531169,1172,3150.0007,3150.0007,0.0,0.0,1597.6854,773.7758,6.826709,0.29456744,771.4182
2822605343,7137706,11881344,531805,1171,3149.8955,3149.8955,0.0,0.0,1597.629,773.8391,6.849634,0.2944659,771.2834
2834882617,7168899,11902308,532437,1171,3149.7898,3149.7898,0.0,0.0,1597.5696,773.8684,6.8353014,0.29457313,771.2221
2845373983,7200151,11923209,533067,1163,3149.8477,3149.8477,0.0,0.0,1597.6554,773.7952,6.8345523,0.2944866,771.26807
