Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
423,9.191496767049152,0.0,1.554184336338379E11,1047485.2832075871
424,9.20384446466598,0.0,1.5990065361255334E11,1077339.3931881501
425,9.21584924901816,0.0,1.643822939242183E11,1107189.5684907907
426,9.227527650015823,0.0,1.68862591729647E11,1137027.6163917144
427,9.23889715487421,0.0,1.7334166671738663E11,1166854.7480856907
428,9.249974495500295,0.0,1.7781988334526227E11,1196675.7338941311
429,9.26077480678396,0.0,1.8229747121344257E11,1226492.6841145458
430,9.271310918220681,0.0,1.8677414946823145E11,1256302.5893008572
431,9.281595517713816,0.0,1.9124997114515628E11,1286107.264901162
432,9.291640924145767,0.0,1.9572522269740085E11,1315908.7088027378
433,9.301457931375996,0.0,2.001998805423965E11,1345705.1030212077
434,9.311056073243627,0.0,2.0467366508028278E11,1375495.6628475308
435,9.32044461787076,0.0,2.0914646165128613E11,1405278.354306834
436,9.329632214741183,0.0,2.1361813967610553E11,1435053.9453973519
437,9.338627050097704,0.0,2.180886047117692E11,1464823.476731413
438,9.347437323181241,0.0,2.225580240426913E11,1494589.7201868854
439,9.35607004879512,0.0,2.2702620632643597E11,1524348.8990156422
440,9.364532139554804,0.0,2.3149312208048395E11,1554096.6953023686
441,9.372829780978572,0.0,2.3595856309397284E11,1583829.1895650255
442,9.38096949301808,0.0,2.4042269657153186E11,1613549.958228292
443,9.388957768677964,0.0,2.4488588211906787E11,1643265.089005039
444,9.396799900645707,0.0,2.493479999651382E11,1672973.6077479555
445,9.404500369222568,0.0,2.5380861907113608E11,1702670.9631262834
446,9.412064908966848,0.0,2.582681872698773E11,1732360.4397425237
447,9.41949867725663,0.0,2.6272699037621722E11,1762046.3483494578
448,9.42680644924657,0.0,2.671852449476249E11,1791730.2046336043
449,9.433992230297378,0.0,2.7164283853781216E11,1821410.3385237656
450,9.441059907937653,0.0,2.760997068152529E11,1851085.0582722696
451,9.448013159717316,0.0,2.805557699968016E11,1880753.54082778
452,9.454855543386152,0.0,2.850109831335225E11,1910414.802235182
453,9.461590759196056,0.0,2.894655065535101E11,1940071.1493814853
454,9.468222082861917,0.0,2.939193310574424E11,1969723.3640575178
455,9.474752594363878,0.0,2.983724148874038E11,1999370.5588496604
456,9.481185043925462,0.0,3.02824581694078E11,2029010.7227974501
457,9.487522247892482,0.0,3.072757850986988E11,2058643.5740654673
458,9.493766896577473,0.0,3.117259754449481E11,2088268.9152402568
459,9.499922431483775,0.0,3.1617573319107385E11,2117892.6096227383
460,9.505988814554174,0.0,3.206231851089083E11,2147496.866243134
461,9.511964704613643,0.0,3.250654563052108E11,2177051.243314068
462,9.517857889517073,0.0,3.2950651984481006E11,2206600.2260309467
463,9.523674579923028,0.0,3.339494319989745E11,2236169.1243331283
464,9.529417179523541,0.0,3.3839451508439026E11,2265756.9136440544
465,9.535085698554834,0.0,3.428402794471022E11,2295351.2873973586
466,9.537329667665187,0.0,3.4461629741095807E11,2324940.4204927394
467,8.773479155322782,0.0,5.935870971667432E10,359568.09364148567
468,8.811281514180411,0.0,6.475701967125297E10,389545.38160878886
469,8.84604461978866,0.0,7.015360563752003E10,419519.53075015167
470,8.878214490788523,0.0,7.554746632800058E10,449478.5391026398
471,8.908152524912133,0.0,8.09390254823617E10,479422.90865416254
472,8.936157641650846,0.0,8.633027392644484E10,509364.62574521446
473,8.96247825027746,0.0,9.172416285984909E10,539322.2077388075
474,8.987296629612711,0.0,9.711854417813475E10,569285.9018110976
475,9.010765120677558,0.0,1.0251104971987248E11,599243.5002949592
476,9.03302021736264,0.0,1.079010826072765E11,629178.7267156716
477,9.054187819248991,0.0,1.132904827751806E11,659105.9207452603
478,9.074376057033184,0.0,1.18681134090233E11,689025.4650341762
479,9.093664939294262,0.0,1.2407108820124269E11,718936.4770769455
480,9.112120090880524,0.0,1.2945706701964868E11,748828.196010652
481,9.129816308187301,0.0,1.3484101108629366E11,778704.8025047339
482,9.146823324455141,0.0,1.402261581154995E11,808597.3210652298
483,9.163188100428014,0.0,1.4561088103564114E11,838495.7984137078
484,9.178957024453801,0.0,1.5099507117271872E11,868389.6255444156
485,9.194171395078127,0.0,1.5637854164088528E11,898267.4783380145
486,9.208867488793024,0.0,1.617607935161367E11,928123.5649931418
487,9.223079614302213,0.0,1.671419289490162E11,957964.1014492769
488,9.23683956144994,0.0,1.7252235284111588E11,987797.6721614036
489,9.247979152063385,0.0,1.770047721508009E11,1017636.2155591676
490,9.258840384963907,0.0,1.814872919107825E11,1047485.2832075871
491,9.269435904093541,0.0,1.8596951188949796E11,1077339.3931881501
492,9.279777745851366,0.0,1.904511522011629E11,1107189.5684907907
493,9.289876043546059,0.0,1.949314500065916E11,1137027.6163917144
494,9.299742196152334,0.0,1.9941052499433124E11,1166854.7480856907
495,9.309387354036428,0.0,2.0388874162220688E11,1196675.7338941311
496,9.318821639518116,0.0,2.0836632949038718E11,1226492.6841145458
497,9.32805347529655,0.0,2.1284300774517606E11,1256302.5893008572
498,9.33709143489341,0.0,2.173188294221009E11,1286107.264901162
499,9.345944019946888,0.0,2.2179408097434546E11,1315908.7088027378
500,9.354618614565636,0.0,2.2626873881934113E11,1345705.1030212077
501,9.363121686632539,0.0,2.307425233572274E11,1375495.6628475308
502,9.371459644276257,0.0,2.3521531992823074E11,1405278.354306834
503,9.379638506580854,0.0,2.3968699795305014E11,1435053.9453973519
504,9.38766402531183,0.0,2.441574629887138E11,1464823.476731413
505,9.395542097102647,0.0,2.4862688231963593E11,1494589.7201868854
506,9.403277680815723,0.0,2.5309506460338058E11,1524348.8990156422
507,9.410875751621251,0.0,2.5756198035742856E11,1554096.6953023686
508,9.418340730625697,0.0,2.6202742137091745E11,1583829.1895650255
509,9.425677430268404,0.0,2.6649155484847647E11,1613549.958228292
510,9.432890724996964,0.0,2.7095474039601248E11,1643265.089005039
511,9.439984483522277,0.0,2.754168582420828E11,1672973.6077479555
512,9.446961906698995,0.0,2.798774773480806E11,1702670.9631262834
513,9.45382739479431,0.0,2.843370455468219E11,1732360.4397425237
514,9.46058488690124,0.0,2.887958486531619E11,1762046.3483494578
515,9.467238030916825,0.0,2.9325410322456964E11,1791730.2046336043
516,9.473789824155698,0.0,2.9771169681475696E11,1821410.3385237656
517,9.480243201237581,0.0,3.0216856509219775E11,1851085.0582722696
518,9.486600946645478,0.0,3.066246282737464E11,1880753.54082778
519,9.492865773860078,0.0,3.1107984141046735E11,1910414.802235182
520,9.499040563274331,0.0,3.155343648304549E11,1940071.1493814853
521,9.505127840315431,0.0,3.199881893343872E11,1969723.3640575178
522,9.511129981695067,0.0,3.2444127316434863E11,1999370.5588496604
523,9.51822560025684,0.0,3.297856266116714E11,2029010.7227974501
524,9.525205679567872,0.0,3.3512884554378784E11,2058643.5740654673
525,9.532073807417632,0.0,3.4047085860321625E11,2088268.9152402568
526,9.53883433184138,0.0,3.458123330311489E11,2117892.6096227383
527,9.54548810227795,0.0,3.511512798887641E11,2147496.866243134
528,9.552034781912148,0.0,3.564847390087952E11,2177051.243314068
529,9.557411764196958,0.0,3.609258025483945E11,2206600.2260309467
530,9.562725184892841,0.0,3.653687147025589E11,2236169.1243331283
531,9.567976932330392,0.0,3.698137977879747E11,2265756.9136440544
532,9.573166721048477,0.0,3.742595621506866E11,2295351.2873973586
533,9.575222752982418,0.0,3.760355801145425E11,2324940.4204927394
534,8.888461985251192,0.0,7.7351263054593E10,419519.53075015167
535,8.922433003728194,0.0,8.364470730331117E10,449478.5391026398
536,8.9539262956927,0.0,8.993563237086708E10,479422.90865416254
537,8.983286688821053,0.0,9.622595243633368E10,509364.62574521446
538,9.01079809506026,0.0,1.0251883331097162E11,539322.2077388075
539,9.036672314841825,0.0,1.088122783123704E11,569285.9018110976
540,9.061084914243843,0.0,1.1510403021661014E11,599243.5002949592
541,9.080960011238075,0.0,1.2049406310401416E11,629178.7267156716
542,9.099963023554501,0.0,1.2588346327191826E11,659105.9207452603
543,9.118173418504337,0.0,1.3127411458697066E11,689025.4650341762
544,9.1356486475475,0.0,1.3666406869798035E11,718936.4770769455
545,9.152435666063734,0.0,1.420500475163863E11,748828.196010652
546,9.168591888456186,0.0,1.4743399158303128E11,778704.8025047339
547,9.184171994904705,0.0,1.5281913861223715E11,808597.3210652298
548,9.199211310632624,0.0,1.5820386153237878E11,838495.7984137078
549,9.213745794698433,0.0,1.6358805166945636E11,868389.6255444156
550,9.227807715422475,0.0,1.6897152213762292E11,898267.4783380145
551,9.241425536416184,0.0,1.7435377401287433E11,928123.5649931418
552,9.254626606531396,0.0,1.7973490944575385E11,957964.1014492769
553,9.267436548529101,0.0,1.8511533333785352E11,987797.6721614036
554,9.277827328818468,0.0,1.8959775264753854E11,1017636.2155591676
555,9.287975525423649,0.0,1.9408027240752014E11,1047485.2832075871
556,9.297891336848558,0.0,1.985624923862356E11,1077339.3931881501
557,9.30758455491133,0.0,2.0304413269790054E11,1107189.5684907907
558,9.317063330782752,0.0,2.0752443050332925E11,1137027.6163917144
559,9.326337131840184,0.0,2.1200350549106888E11,1166854.7480856907
560,9.335415313786207,0.0,2.1648172211894452E11,1196675.7338941311
561,9.344306374846465,0.0,2.2095930998712482E11,1226492.6841145458
562,9.353017307484539,0.0,2.254359882419137E11,1256302.5893008572
563,9.36155533100737,0.0,2.2991180991883853E11,1286107.264901162
564,9.369927675676312,0.0,2.343870614710831E11,1315908.7088027378
565,9.378140586295016,0.0,2.3886171931607877E11,1345705.1030212077
566,9.386199502608829,0.0,2.4333550385396503E11,1375495.6628475308
567,9.394109863691645,0.0,2.4780830042496838E11,1405278.354306834
568,9.401876791168364,0.0,2.5227997844978778E11,1435053.9453973519
569,9.409505199908148,0.0,2.5675044348545145E11,1464823.476731413
570,9.417000186206447,0.0,2.6121986281637357E11,1494589.7201868854
571,9.424365994325143,0.0,2.6568804510011823E11,1524348.8990156422
572,9.431606919851813,0.0,2.701549608541662E11,1554096.6953023686
573,9.438726763394897,0.0,2.746204018676551E11,1583829.1895650255
574,9.445729729279499,0.0,2.790845353452141E11,1613549.958228292
575,9.45262011049183,0.0,2.835477208927502E11,1643265.089005039
576,9.45940126611353,0.0,2.880098387388205E11,1672973.6077479555
577,9.466075939680639,0.0,2.924704578448183E11,1702670.9631262834
578,9.472648043791517,0.0,2.969300260435596E11,1732360.4397425237
579,9.479121071567894,0.0,3.013888291498996E11,1762046.3483494578
580,9.485498256974571,0.0,3.058470837213073E11,1791730.2046336043
581,9.491782228062949,0.0,3.103046773114946E11,1821410.3385237656
582,9.49797556849229,0.0,3.147615455889354E11,1851085.0582722696
583,9.504080732549728,0.0,3.192176087704841E11,1880753.54082778
584,9.51010012004201,0.0,3.23672821907205E11,1910414.802235182
585,9.516036304201007,0.0,3.2812734532719257E11,1940071.1493814853
586,9.521891529353425,0.0,3.325811698311249E11,1969723.3640575178
587,9.527667907947954,0.0,3.370342536610863E11,1999370.5588496604
588,9.53450047955129,0.0,3.4237860710840906E11,2029010.7227974501
589,9.541225802951043,0.0,3.477218260405255E11,2058643.5740654673
590,9.547847083248023,0.0,3.530638390999539E11,2088268.9152402568
591,9.554368276395447,0.0,3.584053135278866E11,2117892.6096227383
592,9.560789978814729,0.0,3.637442603855018E11,2147496.866243134
593,9.567111651081762,0.0,3.690777195055329E11,2177051.243314068
594,9.572306262790557,0.0,3.7351878304513214E11,2206600.2260309467
595,9.57744159931406,0.0,3.779616951992966E11,2236169.1243331283
596,9.582519387183304,0.0,3.8240677828471234E11,2265756.9136440544
597,9.587539255599502,0.0,3.8685254264742426E11,2295351.2873973586
598,9.589528511793864,0.0,3.8862856061128015E11,2324940.4204927394
599,8.99136486761898,0.0,9.803257406425974E10,479422.90865416254
600,9.022101298028694,0.0,1.0522207712169003E11,509364.62574521446
601,9.050814943381104,0.0,1.1241403789607806E11,539322.2077388075
602,9.074472465437982,0.0,1.1870748289747685E11,569285.9018110976
603,9.09690169878191,0.0,1.2499923480171658E11,599243.5002949592
604,9.115236170195985,0.0,1.303892676891206E11,629178.7267156716
605,9.132825847927863,0.0,1.357786678570247E11,659105.9207452603
606,9.149734605942143,0.0,1.4116931917207712E11,689025.4650341762
607,9.166007570543318,0.0,1.4655927328308682E11,718936.4770769455
608,9.181681384321418,0.0,1.5194525210149277E11,748828.196010652
609,9.196803557255285,0.0,1.5732919616813776E11,778704.8025047339
610,9.211420054771406,0.0,1.6271434319734363E11,808597.3210652298
611,9.225559502293395,0.0,1.6809906611748526E11,838495.7984137078
612,9.239251751593198,0.0,1.7348325625456284E11,868389.6255444156
613,9.252523731105551,0.0,1.788667267227294E11,898267.4783380145
614,9.265399246368455,0.0,1.842489785979808E11,928123.5649931418
615,9.277901449714516,0.0,1.8963011403086032E11,957964.1014492769
616,9.290052210304632,0.0,1.9501053792296E11,987797.6721614036
617,9.299921687325565,0.0,1.9949295723264502E11,1017636.2155591676
618,9.309572065760623,0.0,2.0397547699262662E11,1047485.2832075871
619,9.319012033290502,0.0,2.0845769697134207E11,1077339.3931881501
620,9.3282499857508,0.0,2.1293933728300702E11,1107189.5684907907
621,9.337292840107871,0.0,2.1741963508843573E11,1137027.6163917144
622,9.346148845415811,0.0,2.2189871007617535E11,1166854.7480856907
623,9.354826217791185,0.0,2.26376926704051E11,1196675.7338941311
624,9.363332420713075,0.0,2.308545145722313E11,1226492.6841145458
625,9.371673535589272,0.0,2.3533119282702017E11,1256302.5893008572
626,9.379855912711854,0.0,2.39807014503945E11,1286107.264901162
627,9.387885961494916,0.0,2.4428226605618958E11,1315908.7088027378
628,9.395769190462737,0.0,2.4875692390118524E11,1345705.1030212077
629,9.403510374107366,0.0,2.532307084390715E11,1375495.6628475308
630,9.411114321099655,0.0,2.5770350501007486E11,1405278.354306834
631,9.418585567279523,0.0,2.6217518303489426E11,1435053.9453973519
632,9.425928479203979,0.0,2.6664564807055792E11,1464823.476731413
633,9.433147625704368,0.0,2.7111506740148004E11,1494589.7201868854
634,9.440246780413204,0.0,2.755832496852247E11,1524348.8990156422
635,9.447229789184242,0.0,2.8005016543927264E11,1554096.6953023686
636,9.45410004161193,0.0,2.845156064527616E11,1583829.1895650255
637,9.460861336383001,0.0,2.889797399303206E11,1613549.958228292
638,9.46751757681697,0.0,2.934429254778567E11,1643265.089005039
639,9.474071781414935,0.0,2.97905043323927E11,1672973.6077479555
640,9.480526388492585,0.0,3.023656624299248E11,1702670.9631262834
641,9.486884980950705,0.0,3.068252306286661E11,1732360.4397425237
642,9.493150750248061,0.0,3.112840337350061E11,1762046.3483494578
643,9.499326649955613,0.0,3.157422883064138E11,1791730.2046336043
644,9.505415058453654,0.0,3.2019988189660114E11,1821410.3385237656
645,9.511418321429653,0.0,3.2465675017404193E11,1851085.0582722696
646,9.517338668845051,0.0,3.291128133555906E11,1880753.54082778
647,9.523178286862738,0.0,3.335680264923115E11,1910414.802235182
648,9.528939538532233,0.0,3.380225499122991E11,1940071.1493814853
649,9.534624475891004,0.0,3.424763744162314E11,1969723.3640575178
650,9.540235030355053,0.0,3.469294582461928E11,1999370.5588496604
651,9.5468742036476,0.0,3.5227381169351556E11,2029010.7227974501
652,9.553412030613853,0.0,3.57617030625632E11,2058643.5740654673
653,9.55985145264454,0.0,3.629590436850604E11,2088268.9152402568
654,9.566196153418977,0.0,3.683005181129931E11,2117892.6096227383
655,9.572446558201168,0.0,3.736394649706083E11,2147496.866243134
656,9.57860199253751,0.0,3.789729240906394E11,2177051.243314068
657,9.583661756905276,0.0,3.8341398763023865E11,2206600.2260309467
658,9.58866532041536,0.0,3.878568997844031E11,2236169.1243331283
659,9.59361429644246,0.0,3.9230198286981885E11,2265756.9136440544
660,9.598508257231076,0.0,3.9674774723253076E11,2295351.2873973586
661,9.600448010424287,0.0,3.9852376519638666E11,2324940.4204927394
662,9.071181955998208,0.0,1.1781147220958899E11,539322.2077388075
663,9.093783337009825,0.0,1.2410491721098778E11,569285.9018110976
664,9.115260821793306,0.0,1.3039666911522751E11,599243.5002949592
665,9.132851544733278,0.0,1.3578670200263153E11,629178.7267156716
666,9.14975547269124,0.0,1.411761021705356E11,659105.9207452603
667,9.166029735801732,0.0,1.46566753485588E11,689025.4650341762
668,9.181714125490961,0.0,1.5195670759659772E11,718936.4770769455
669,9.19684079434954,0.0,1.5734268641500366E11,748828.196010652
670,9.211452849006207,0.0,1.6272663048164865E11,778704.8025047339
671,9.225592341697471,0.0,1.6811177751085452E11,808597.3210652298
672,9.239284905494841,0.0,1.7349650043099615E11,838495.7984137078
673,9.252557634434885,0.0,1.7888069056807373E11,868389.6255444156
674,9.265435031479683,0.0,1.842641610362403E11,898267.4783380145
675,9.277938776074395,0.0,1.896464129114917E11,928123.5649931418
676,9.29009009134354,0.0,1.9502754834437122E11,957964.1014492769
677,9.301909110661114,0.0,2.004079722364709E11,987797.6721614036
678,9.311515698599088,0.0,2.048903915461559E11,1017636.2155591676
679,9.320914587685088,0.0,2.093729113061375E11,1047485.2832075871
680,9.33011376084601,0.0,2.1385513128485297E11,1077339.3931881501
681,9.339120959968726,0.0,2.183367715965179E11,1107189.5684907907
682,9.347942523672218,0.0,2.2281706940194662E11,1137027.6163917144
683,9.356586125078188,0.0,2.2729614438968625E11,1166854.7480856907
684,9.365059439235441,0.0,2.317743610175619E11,1196675.7338941311
685,9.373369437348828,0.0,2.362519488857422E11,1226492.6841145458
